"year","epa_id","Project","analyte_group","analyte_name_deq","poc","wildfire_impact","site_name","start_date","end_date","parameter_epa","cas_num","n_submitted","n_void","n_obs","n_below_mdl","min_val","mean_val","max_val","sd_val","q10","q50","q90","q95","unts","min_val_ug_m3","mean_val_ug_m3","max_val_ug_m3","mol_wght_g_mol","pah_tox_eq_factor","oregon_abc","hr24_rbc_cao","mean_pm25","mdl_min","mdl_mean","mdl_max","quarter_mean_val","quarter_mean_val_ug_m3","nobs_q1","nobs_q2","nobs_q3","nobs_q4","km_mean_ug_m3","conc_benchmark_mean","conc_benchmark_qmean","conc_benchmark_km_mean"
"2019","410292129","Medford Welch and Jackson","PAHs","Benzo(a)pyrene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Benzo(a)pyrene","50-32-8",46,0,46,34,0.0025,0.439402173913043,2.82,0.528746732267972,0.2225,0.235,0.83,1.375,"Nanograms/cubic meter (25 C)",2.5e-06,0.000439402173913043,0.00282,NA,"1",NA,"0.002",7.80694444444445,0.005,0.447717391304348,0.48,0.473860576923077,0.000473860576923077,8,10,15,13,0.000612826086956522,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Benzo(b)fluoranthene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Benzo(b)fluoranthene","205-99-2",46,0,46,32,0.0025,0.56875,2.57,0.639836513407049,0.2275,0.235,1.565,2.075,"Nanograms/cubic meter (25 C)",2.5e-06,0.00056875,0.00257,NA,"0.8",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.584918269230769,0.000584918269230769,8,10,15,13,0.000808260869565217,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Benzo(e)pyrene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Benzo(e)pyrene","192-97-2",46,0,46,37,0.0025,0.352445652173913,1.83,0.332525057172152,0.2225,0.235,0.675,0.94,"Nanograms/cubic meter (25 C)",2.5e-06,0.000352445652173913,0.00183,NA,NA,NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.372478365384615,0.000372478365384615,8,10,15,13,0.000525217391304348,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Benzo(g,h,i)perylene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Benzo(g,h,i)perylene","191-24-2",46,0,46,33,0.0025,0.402989130434783,1.96,0.371163942350883,0.225,0.235,0.85,0.975,"Nanograms/cubic meter (25 C)",2.5e-06,0.000402989130434783,0.00196,NA,"0.009",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.420194711538462,0.000420194711538462,8,10,15,13,0.000564130434782608,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Benzo(k)fluoranthene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Benzo(k)fluoranthene","207-08-9",46,0,46,40,0.0025,0.346684782608696,2.76,0.459847213257907,0.22,0.2325,0.495,0.59,"Nanograms/cubic meter (25 C)",2.5e-06,0.000346684782608696,0.00276,NA,"0.03",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.388716346153846,0.000388716346153846,8,10,15,13,0.000568260869565217,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Chrysene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Chrysene","218-01-9",46,0,46,34,0.0025,0.485489130434783,3.48,0.639808482534947,0.225,0.235,1.035,1.5375,"Nanograms/cubic meter (25 C)",2.5e-06,0.000485489130434783,0.00348,NA,"0.1",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.527850961538462,0.000527850961538462,8,10,15,13,0.000680869565217391,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Coronene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Coronene","191-07-1",46,0,46,40,0.0025,0.279728260869565,1.1,0.166354898619445,0.22,0.2325,0.51,0.53,"Nanograms/cubic meter (25 C)",2.5e-06,0.000279728260869565,0.0011,NA,NA,NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.290002403846154,0.000290002403846154,8,10,15,13,0.000518913043478261,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Dibenzo(a,h)anthracene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Dibenzo(a,h)anthracene","53-70-3",46,0,46,45,0.0025,0.228532608695652,0.42,0.0447976192539431,0.22,0.23,0.24,0.24,"Nanograms/cubic meter (25 C)",2.5e-06,0.000228532608695652,0.00042,NA,"10",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.230771634615385,0.000230771634615385,8,10,15,13,0.00042,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Dibenzofuran","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Dibenzofuran","132-64-9",46,0,46,0,0.02,3.69086956521739,12.1,2.55045166029423,1.505,2.98,7.14,8.8625,"Nanograms/cubic meter (25 C)",2e-05,0.00369086956521739,0.0121,NA,NA,NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,3.80004166666667,0.00380004166666667,8,10,15,13,0.00369086956521739,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Dibenzothiophene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Dibenzothiophene","132-65-0",46,0,46,44,0.0025,0.242880434782609,0.75,0.0957745724073293,0.22,0.23,0.24,0.24,"Nanograms/cubic meter (25 C)",2.5e-06,0.000242880434782609,0.00075,NA,NA,NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.251396634615385,0.000251396634615385,8,10,15,13,0.000544565217391304,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Fluoranthene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Fluoranthene","206-44-0",46,0,46,0,0.008,1.42126086956522,5.86,1.04610782182298,0.595,1.1,2.485,3.07,"Nanograms/cubic meter (25 C)",8e-06,0.00142126086956522,0.00586,NA,"0.08",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,1.49027596153846,0.00149027596153846,8,10,15,13,0.00142126086956522,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Fluorene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Fluorene","86-73-7",46,0,46,0,0.02,2.23869565217391,6.65,1.29569305126322,1.08,1.915,3.58,4.6525,"Nanograms/cubic meter (25 C)",2e-05,0.00223869565217391,0.00665,NA,NA,NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,2.28056730769231,0.00228056730769231,8,10,15,13,0.00223869565217391,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Indeno(1,2,3-cd)pyrene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Indeno(1,2,3-cd)pyrene","193-39-5",46,0,46,31,0.0025,0.478967391304348,2.55,0.494825607912906,0.23,0.235,1.04,1.295,"Nanograms/cubic meter (25 C)",2.5e-06,0.000478967391304348,0.00255,NA,"0.07",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.507177884615385,0.000507177884615385,8,10,15,13,0.000623260869565217,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Naphthalene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Naphthalene","91-20-3",46,0,46,0,0.36,50.71,149,39.4081410089055,16.75,34.45,124,127.75,"Nanograms/cubic meter (25 C)",0.00036,0.05071,0.149,NA,NA,0.03,"200",7.80694444444445,0.02,5.88413043478261,20.4,51.3999583333333,0.0513999583333333,8,10,15,13,0.05071,1.69033333333333,1.71333194444444,1.69033333333333
"2019","410292129","Medford Welch and Jackson","PAHs","Perylene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Perylene","198-55-0",46,0,46,45,0.0025,0.228532608695652,0.42,0.0447976192539431,0.22,0.23,0.24,0.24,"Nanograms/cubic meter (25 C)",2.5e-06,0.000228532608695652,0.00042,NA,NA,NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,0.230771634615385,0.000230771634615385,8,10,15,13,0.00042,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Phenanthrene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Phenanthrene","85-01-8",46,0,46,0,0.03,5.28608695652174,18.4,3.39883802252794,2.55,4.53,8.94,11.2275,"Nanograms/cubic meter (25 C)",3e-05,0.00528608695652174,0.0184,NA,"0",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,5.4598141025641,0.0054598141025641,8,10,15,13,0.00528608695652174,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","PAHs","Pyrene","7","none","Medford - Welch & Jackson",2019-01-03,2019-12-29,"Pyrene","129-00-0",46,0,46,8,0.005,1.06684782608696,5.43,1.03679278905653,0.2325,0.665,2.225,2.8,"Nanograms/cubic meter (25 C)",5e-06,0.00106684782608696,0.00543,NA,"0",NA,NA,7.80694444444445,0.005,0.447717391304348,0.48,1.13883974358974,0.00113883974358974,8,10,15,13,0.00102728260869565,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,1-Dichloroethane","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,1-Dichloroethane","75-34-3",35,0,35,35,0.0015,0.00955714285714286,0.025,0.0113174588114815,0.0015,0.0015,0.025,0.025,"Parts per billion",0.00606754406567815,0.0386589236184636,0.101125734427969,98.95999908,NA,NA,NA,7.23507936507937,0.003,0.0191142857142857,0.05,0.0137395833333333,0.0555770182127047,3,8,12,12,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,1-Dichloroethylene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,1-Dichloroethylene","75-35-4",35,0,35,35,0.005,0.0118571428571429,0.025,0.00963187983955871,0.005,0.005,0.025,0.025,"Parts per billion",0.0198129188433294,0.0469849218284668,0.0990645942166468,96.94300079,NA,NA,"200",7.23507936507937,0.01,0.0237142857142857,0.05,0.0154166666666667,0.0610898331002656,3,8,12,12,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,1,1-Trichloroethane","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,1,1-Trichloroethane","71-55-6",35,0,35,35,0.01,0.0151428571428571,0.025,0.00722390987966903,0.01,0.01,0.025,0.025,"Parts per billion",0.0545318703703471,0.0825768322750971,0.136329675925868,133.4100037,NA,5000,"11000",7.23507936507937,0.02,0.0302857142857143,0.05,0.0178125,0.0971348940971808,3,8,12,12,0,1.65153664550194e-05,1.94269788194362e-05,0
"2019","410292129","Medford Welch and Jackson","VOCs","1,1,2-Trichloroethane","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,1,2-Trichloroethane","79-00-5",30,0,30,30,0.0025,0.01375,0.025,0.00979861883300309,0.0025,0.01,0.025,0.025,"Parts per billion",0.0136329675925868,0.0749813217592273,0.136329675925868,133.4100037,NA,NA,NA,7.40388888888889,0.005,0.0275,0.05,0.0161875,0.0882734651619994,3,8,10,9,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,1,2,2-Tetrachloroethane","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,1,2,2-Tetrachloroethane","79-34-5",35,0,35,35,0.005,0.0126428571428571,0.025,0.00911412238730402,0.005,0.0075,0.025,0.025,"Parts per billion",0.0343046792611219,0.0867418318459797,0.17152339630561,167.8500061,NA,NA,NA,7.23507936507937,0.01,0.0252857142857143,0.05,0.0159895833333333,0.109703505553796,3,8,12,12,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,2-Dibromoethane (EDB)","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,2-Dibromoethane (EDB)","106-93-4",32,0,32,32,0.005,0.0159375,0.025,0.00817524785063761,0.005,0.015,0.025,0.025,"Parts per billion",0.0383942617359081,0.122381709283207,0.191971308679541,187.8600006,NA,NA,NA,7.46966145833334,0.01,0.031875,0.05,0.018,0.138219342249269,3,8,10,11,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,2-Dichlorobenzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,2-Dichlorobenzene","95-50-1",31,0,31,29,0.02,0.0329548387096774,0.05,0.0146772122400606,0.02,0.02,0.05,0.05,"Parts per billion",0.120175305087661,0.198017889802507,0.300438262719151,147.0019989,NA,NA,NA,7.36814516129032,0.04,0.0632258064516129,0.1,0.03679,0.221062473708752,3,8,10,10,0.245157622378828,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,2-Dichloroethane (EDC)","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,2-Dichloroethane (EDC)","107-06-2",35,0,35,12,0.015,0.0233085714285714,0.038,0.00500537190418051,0.01748,0.025,0.02648,0.03304,"Parts per billion",0.0606754406567815,0.0942838561672426,0.153711116330513,98.95999908,NA,NA,NA,7.23507936507937,0.01,0.0237142857142857,0.05,0.0237666666666667,0.096136864862856,3,8,12,12,0.086664244527117,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,2-Dichloropropane","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,2-Dichloropropane","78-87-5",35,0,35,34,0.01,0.01548,0.025,0.00725213153250173,0.01,0.01,0.025,0.025,"Parts per billion",0.046185111668868,0.0714945528634077,0.11546277917217,112.9899979,NA,NA,"230",7.23507936507937,0.02,0.0302857142857143,0.05,0.0180583333333333,0.0834026141553642,3,8,12,12,0.100683543438132,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,2-Dimethylbenzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,2-Dimethylbenzene","95-47-6",34,0,34,9,0.025,0.127835294117647,0.439,0.093980387645679,0.025,0.1195,0.2561,0.2742,"Parts per billion",0.108493524070384,0.554772062375903,1.90514628267594,106.1699982,NA,NA,"8700",7.21674836601307,0.02,0.0597058823529412,0.1,0.107077935606061,0.464690503363327,3,8,11,12,0.577160020166427,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,2,4-Trichlorobenzene","7","none","Medford - Welch & Jackson",2019-03-22,2019-12-29,"1,2,4-Trichlorobenzene","120-82-1",31,0,31,31,0.04,0.0587096774193548,0.1,0.0277779211465834,0.04,0.04,0.1,0.1,"Parts per billion",0.296673635716291,0.435440336293265,0.741684089290726,181.4499969,NA,NA,NA,7.52414874551971,0.08,0.11741935483871,0.2,0.0720833333333333,0.534630614363732,2,6,12,11,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,2,4-Trimethylbenzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,2,4-Trimethylbenzene","95-63-6",35,0,35,9,0.03,0.15372,0.695,0.149699763841222,0.03,0.111,0.3696,0.434,"Parts per billion",0.14739668243035,0.755260600773116,3.41468980963645,120.1999969,NA,NA,NA,7.23507936507937,0.02,0.0468571428571429,0.12,0.12743125,0.626098116265087,3,8,12,12,0.78132875689437,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,3-Butadiene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,3-Butadiene","106-99-0",35,0,35,11,0.0135,0.0504342857142857,0.202,0.0500565970433771,0.01946,0.0258,0.1288,0.1546,"Parts per billion",0.0298478290447046,0.111507699110503,0.446611960520765,54.09000015,NA,0.03,"660",7.23507936507937,0.01,0.0202857142857143,0.04,0.0445229166666667,0.0984379559435775,3,8,12,12,0.108849821000331,3.71692330368343,3.28126519811925,3.62832736667772
"2019","410292129","Medford Welch and Jackson","VOCs","1,3-Dichlorobenzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,3-Dichlorobenzene","541-73-1",34,0,34,29,0.025,0.0372382352941176,0.107,0.0210387667386269,0.025,0.025,0.0742,0.076735,"Parts per billion",0.150219131359576,0.223755814369834,0.642937882218984,147.0019989,NA,NA,NA,7.15424836601307,0.05,0.0598235294117647,0.102,0.0340638257575758,0.204681532643479,3,8,12,11,0.44899614721428,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,3,5-Trimethylbenzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,3,5-Trimethylbenzene","108-67-8",28,0,28,17,0.01,0.0491535714285714,0.139,0.0341014877718549,0.025,0.025,0.09977,0.1086,"Parts per billion",0.0491281421851015,0.24148236460484,0.68288117637291,120.1900024,NA,NA,NA,7.503125,0.02,0.0482142857142857,0.1,0.0451223484848485,0.221677715208933,3,8,6,11,0.294787430979502,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,4-Dichlorobenzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,4-Dichlorobenzene","106-46-7",31,0,31,24,0.025,0.0343516129032258,0.0798,0.0159712005595017,0.025,0.025,0.0614,0.0658,"Parts per billion",0.150219131359576,0.206410778044919,0.479499467299766,147.0019989,NA,0.09,"12000",7.38857526881721,0.05,0.0532258064516129,0.06,0.0322475,0.193767657540717,3,8,10,10,0.329454783963704,2.29345308938799,2.15297397267463,3.66060871070783
"2019","410292129","Medford Welch and Jackson","VOCs","1,4-Dimethylbenzene + 1,3-Dimethylbenzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,4-Dimethylbenzene + 1,3-Dimethylbenzene","108-38-3",35,0,35,0,0.118,0.367714285714286,1.35,0.262713954423322,0.1438,0.29,0.6968,0.8087,"Parts per billion",0.512089433612213,1.59578474832668,5.85865029980074,106.1699982,NA,NA,"8700",7.23507936507937,0.05,0.0928571428571429,0.1,0.317447916666667,1.37764172751873,3,8,12,12,1.59578474832668,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","1,4-Dioxane","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"1,4-Dioxane","123-91-1",35,0,35,35,0.01,0.0237142857142857,0.05,0.0192637596791174,0.01,0.01,0.05,0.05,"Parts per billion",0.0360153136821758,0.0854077438748739,0.180076568410879,88.11000061,NA,NA,"7200",7.23507936507937,0.02,0.0474285714285714,0.1,0.0308333333333333,0.111047217186709,3,8,12,12,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","2-Butanone (MEK)","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"2-Butanone (MEK)","78-93-3",35,0,35,0,0.172,0.462257142857143,1.24,0.23306466444986,0.2464,0.416,0.6848,0.892599999999999,"Parts per billion",0.506974299240852,1.36251448295976,3.65493099452707,72.11000061,NA,NA,"5000",7.23507936507937,0.05,0.05,0.05,0.431552083333333,1.27201055252236,3,8,12,12,1.36251448295976,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","2-Chloro-1,3-butadiene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"2-Chloro-1,3-butadiene","126-99-8",35,0,35,35,0.005,0.0118571428571429,0.025,0.00963187983955871,0.005,0.005,0.025,0.025,"Parts per billion",0.0180955390107671,0.0429122782255333,0.0904776950538353,88.54000092,NA,NA,NA,7.23507936507937,0.01,0.0237142857142857,0.05,0.0154166666666667,0.0557945786165318,3,8,12,12,0,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","2-Hexanone","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"2-Hexanone","591-78-6",35,0,35,27,0.02,0.0399,0.142,0.0237984057795277,0.02,0.0438,0.0515,0.0615799999999999,"Parts per billion",0.081881600878209,0.163353793752027,0.581359366235284,100.1600037,NA,NA,NA,7.23507936507937,0.04,0.0605714285714286,0.1,0.0426354166666667,0.174552808538807,3,8,12,12,0.187541495521223,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","4-Ethyltoluene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"4-Ethyltoluene","622-96-8",35,0,35,13,0.015,0.0606428571428571,0.226,0.0470828261790688,0.025,0.05,0.1238,0.1519,"Parts per billion",0.0736983412151752,0.297951865198494,1.11038834097531,120.1999969,NA,NA,NA,7.23507936507937,0.02,0.0362857142857143,0.1,0.0541145833333333,0.265877001814469,3,8,12,12,0.290925819044027,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","4-Methyl-2-pentanone (MIBK)","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"4-Methyl-2-pentanone (MIBK)","108-10-1",30,0,30,14,0.015,0.0449566666666667,0.0765,0.0222908777280092,0.025,0.0409,0.07451,0.075425,"Parts per billion",0.0614112006586567,0.184056191840734,0.313197123359149,100.1600037,NA,NA,NA,7.40388888888889,0.01,0.033,0.05,0.0407794444444444,0.166954309701755,3,8,10,9,0.19977745920935,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","Acetone","7","none","Medford - Welch & Jackson",2019-05-09,2019-12-29,"Acetone","67-64-1",32,0,32,0,1.96,6.35125,61.7,10.2647545262354,2.599,4.515,7.854,8.9665,"Parts per billion",4.65304430965043,15.0778814651364,146.475935666037,58.07899857,NA,NA,"62000",7.43537326388889,0.25,1.484375,6.8,5.97597222222222,14.1869711955307,NA,8,12,12,15.0778814651364,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","Acetonitrile","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"Acetonitrile","75-05-8",35,0,35,0,0.207,1.3018,11.7,1.94297618586115,0.319,0.69,2.182,2.586,"Parts per billion",0.347349472331918,2.18444223710962,19.6327962622388,41.05199814,NA,NA,NA,7.23507936507937,0.04,0.0551428571428571,0.4,1.06235416666667,1.7826481121801,3,8,12,12,2.18444223710962,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","Acrolein","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"Acrolein","107-02-8",35,0,35,0,0.0466,0.167917142857143,0.442,0.0862099608197209,0.07438,0.157,0.2742,0.2971,"Parts per billion",0.106788440856157,0.384798495251821,1.0128860699232,56.06299973,NA,0.35,"6.9",7.23507936507937,0.035,0.0376285714285714,0.039,0.146758333333333,0.336311021444524,3,8,12,12,0.384798495251821,1.09942427214806,0.96088863269864,1.09942427214806
"2019","410292129","Medford Welch and Jackson","VOCs","Acrylonitrile","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"Acrylonitrile","107-13-1",35,0,35,31,0.02,0.0269771428571429,0.0922,0.0158578257858845,0.02,0.02,0.03622,0.0594099999999999,"Parts per billion",0.0433794249679363,0.0585126472210363,0.199979149102186,53.06299973,NA,0.01,"220",7.23507936507937,0.04,0.0434285714285714,0.05,0.0264416666666667,0.0573512147596924,3,8,12,12,0.100324215829417,5.85126472210363,5.73512147596924,10.0324215829417
"2019","410292129","Medford Welch and Jackson","VOCs","Benzene","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"Benzene","71-43-2",35,0,35,0,0.0682,0.284602857142857,0.869,0.231495546248245,0.08578,0.187,0.7074,0.7342,"Parts per billion",0.217747417679033,0.908673566084043,2.77452354784574,78.11000061,NA,0.13,"29",7.23507936507937,0.01,0.03,0.04,0.24471875,0.781332490764527,3,8,12,12,0.908673566084044,6.98979666218495,6.0102499289579,6.98979666218495
"2019","410292129","Medford Welch and Jackson","VOCs","Benzyl chloride","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"Benzyl chloride","100-44-7",24,0,24,23,0.015,0.02585,0.0554,0.0109481386148712,0.015,0.025,0.0425,0.05,"Parts per billion",0.0776162477733406,0.133758666996057,0.286662675109538,126.5899963,NA,NA,"240",7.56666666666667,0.03,0.0491666666666667,0.1,0.0253696428571429,0.131273099061411,1,8,7,8,0.286662675109538,NA,NA,NA
"2019","410292129","Medford Welch and Jackson","VOCs","Bromodichloromethane","7","none","Medford - Welch & Jackson",2019-03-10,2019-12-29,"Bromodichloromethane","75-27-4",35,0,35,35,0.005,0.0118571428571429,0.025,0.00963187983955871,0.005,0.005,0.025,0.025,"Parts per billion",0.0334830828766829,0.0794027393932765,0.167415414383414,163.8300018,NA,NA,NA,7.23507936507937,0.01,0.0237142857142857,0.05,0.0154166666666667,0.103239505536439,3,8,12,12,0,NA,NA,NA
